Time (ms),User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq,User Id,Global body mq,Upper body mq,Left arm mq,Right arm mq,Head mq,Left Hand mq,Right Hand mq
17422,0.000000,11.838715,11.838715,3.282781,6.332113,1.582086,1.109502,3.085386,1.000000,8.152122,8.152122,0.242120,5.501509,0.020799,0.000000,0.006529
17518,0.000000,5.286339,5.286339,2.236605,1.350255,1.008320,0.793640,0.574869,1.000000,13.922488,13.922488,7.490119,5.283751,0.080754,0.000000,0.004883
17600,0.000000,6.521903,6.521903,2.463235,0.747677,1.375624,0.905212,0.202833,1.000000,6.603301,6.603301,2.816954,2.887199,0.144043,0.000000,0.013003
17754,0.000000,5.817568,5.817568,2.103748,0.656558,1.181448,0.673966,0.117242,1.000000,5.180979,5.180979,1.059149,0.776622,0.107697,0.000000,0.020198
17850,0.000000,7.900546,7.900546,2.563960,2.159870,1.248782,1.011095,0.784505,1.000000,21.868828,21.868828,4.149849,16.365805,0.055744,0.000000,0.139884
18000,0.000000,9.176706,9.176706,4.419950,2.309161,0.972296,2.721775,1.530341,1.000000,17.619940,17.619940,8.152476,8.120493,0.026885,0.000000,0.105606
18100,0.000000,6.109523,6.109523,4.116794,0.448831,0.530778,1.389501,0.000000,1.000000,5.264353,5.264353,1.290244,2.479595,0.008080,0.000000,0.053167
18218,0.000000,20.725880,20.725880,17.335976,0.483304,1.579972,6.244780,0.000000,1.000000,24.839336,24.839336,0.967216,19.932016,0.004352,0.000000,0.028022
18322,0.000000,17.896753,17.896753,15.860096,0.266366,0.972322,10.474720,0.000000,1.000000,11.130672,11.130672,1.089300,6.609390,0.013192,0.000000,0.029390
18422,0.000000,10.682906,10.682906,8.844957,0.197276,0.652450,5.958211,0.000000,1.000000,11.664189,11.664189,0.630989,9.247224,0.026697,0.000000,0.066846
18522,0.000000,8.786727,8.786727,6.829943,0.194968,0.761390,4.249669,0.000000,1.000000,4.399422,4.399422,0.357709,3.137607,0.030288,0.000000,0.080516
18600,0.000000,7.648781,7.648781,4.598185,0.466837,1.044743,0.622096,0.000000,1.000000,2.192304,2.192304,0.290936,1.048047,0.035437,0.000000,0.079263
18750,0.000000,9.521732,9.521732,4.463152,2.160704,1.044373,1.141336,0.000000,1.000000,11.296982,11.296982,0.199077,10.514460,0.042699,0.000000,0.047392
18850,0.000000,16.853420,16.853420,4.618487,9.114531,0.777316,2.303328,0.000000,1.000000,7.945136,7.945136,0.111097,7.581754,0.028674,0.000000,0.039669
18950,0.000000,15.074061,15.074061,2.589987,8.841261,0.485282,1.087146,0.000000,1.000000,3.784932,3.784932,0.108886,3.524755,0.021046,0.000000,0.028862
19018,0.000000,11.439523,11.439523,1.549914,7.548866,0.633823,0.447372,2.419709,1.000000,3.563218,3.563218,1.748924,1.716578,0.016171,0.000000,0.014120
19100,0.000000,23.123369,23.123369,1.757522,16.105612,1.189286,0.107262,7.605419,1.000000,5.631958,5.631958,0.800956,0.463074,0.014763,0.000000,0.015615
19200,0.000000,93.653816,93.653816,57.312576,23.435516,3.286221,24.855196,9.001302,1.000000,3.361490,3.361490,1.574919,0.315580,0.009067,0.000000,0.000708
19300,0.000000,20.029726,20.029726,0.253740,10.919603,1.069745,0.000000,2.328223,1.000000,2.172701,2.172701,0.889727,0.577826,0.005967,0.000000,0.003824
19450,0.000000,99.911949,99.911949,57.366661,25.709892,1.968030,24.353218,10.047075,1.000000,5.374045,5.374045,2.067086,1.426241,0.012833,0.000000,0.015305
19550,0.000000,7.432801,7.432801,2.036448,2.356119,1.045659,0.252817,0.465922,1.000000,4.465229,4.465229,0.556064,0.419676,0.032293,0.000000,0.004810
19650,0.000000,159.626587,159.626587,86.167953,43.471802,3.753642,36.030041,13.036154,1.000000,17.705875,17.705875,1.486834,15.172925,0.107926,0.000000,0.006230
19750,0.000000,23.109020,23.109020,2.119931,8.850437,1.401066,0.000000,3.635853,1.000000,7.683113,7.683113,0.189403,7.072926,0.097002,0.000000,0.052025
19850,0.000000,185.777161,185.777161,117.356781,45.255154,3.337808,48.819592,15.999535,1.000000,8.419940,8.419940,0.143886,4.326738,0.061984,0.000000,0.020814
19954,0.000000,7.029267,7.029267,1.821385,2.194338,0.979309,0.297493,0.845464,1.000000,15.965330,15.965330,0.379655,13.500883,0.069477,0.000000,0.010252
20054,0.000000,15.009351,15.009351,9.431826,3.613756,0.524900,2.606053,1.462341,1.000000,21.593466,21.593466,0.474580,18.818657,0.034748,0.000000,0.009663
20150,0.000000,5.813076,5.813076,3.690956,1.061216,0.379770,1.202013,0.330055,1.000000,7.264823,7.264823,1.485028,3.653602,0.104317,0.000000,0.038203
20282,0.000000,5.417194,5.417194,2.765474,1.613137,0.471439,0.826878,0.585653,1.000000,4.238654,4.238654,1.277744,0.314618,0.322791,0.000000,0.020497
20382,0.000000,5.119666,5.119666,1.981875,1.881561,0.448346,1.074726,0.872216,1.000000,2.981055,2.981055,0.707779,0.804406,0.328417,0.000000,0.020477
20482,0.000000,6.770426,6.770426,2.223850,2.401114,0.855724,1.017015,1.042817,1.000000,9.107083,9.107083,0.456629,7.373573,0.399856,0.000000,0.045558
20582,0.000000,8.970882,8.970882,1.355345,4.760361,0.878726,0.347954,1.354523,1.000000,6.295405,6.295405,0.222892,4.131504,0.311300,0.000000,0.059523
20650,0.000000,10.769039,10.769039,5.467215,2.901960,0.703949,4.694760,0.733722,1.000000,8.386474,8.386474,0.119142,6.605022,0.340759,0.000000,0.123468
20746,0.000000,5.712340,5.712340,1.397776,2.048638,0.963190,0.635990,0.608130,1.000000,8.280537,8.280537,0.608494,6.599884,0.313309,0.000000,0.183703
20846,0.000000,7.309737,7.309737,1.909101,1.688446,1.132189,0.688005,0.540915,1.000000,12.647602,12.647602,7.499117,4.064223,0.390021,0.000000,0.208350
20950,0.000000,68.328453,68.328453,42.985329,17.506115,1.523375,17.463305,7.707139,1.000000,11.103977,11.103977,2.362766,7.203742,0.683301,0.000000,0.139205
21082,0.000000,69.565407,69.565407,43.806969,15.970443,2.435862,19.017735,4.730933,1.000000,5.629353,5.629353,1.694244,2.262636,0.748895,0.000000,0.059821
21150,0.000000,136.844437,136.844437,87.518509,32.889046,5.039404,37.333149,12.279301,1.000000,16.395365,16.395365,0.471808,15.076486,0.318094,0.000000,0.035540
21282,0.000000,135.331375,135.331375,87.537247,30.327030,5.105103,37.584023,10.786963,1.000000,5.741015,5.741015,0.447438,4.336411,0.299446,0.000000,0.068792
21382,0.000000,6.239335,6.239335,0.985773,4.550223,0.268651,0.752191,3.465198,1.000000,9.513259,9.513259,0.398811,7.878630,0.273632,0.000000,0.075794
21446,0.000000,6.696425,6.696425,0.402463,5.539924,0.279714,0.166738,4.266013,1.000000,3.563288,3.563288,0.374281,2.031732,0.297010,0.000000,0.046991
21546,0.000000,3.048428,3.048428,0.477926,2.070233,0.166539,0.225978,1.414165,1.000000,3.151104,3.151104,0.604928,1.521258,0.415181,0.000000,0.050955
21650,0.000000,2.808728,2.808728,0.625586,1.941460,0.078538,0.199911,0.803268,1.000000,11.391843,11.391843,0.840169,9.317025,0.638648,0.000000,0.070187
21778,0.000000,1.565821,1.565821,0.384593,0.850199,0.032096,0.110239,0.153150,1.000000,5.903461,5.903461,0.723379,3.665028,0.716727,0.000000,0.076730
21982,0.000000,2.928919,2.928919,0.144012,1.815168,0.232398,0.062404,1.264718,1.000000,6.277959,6.277959,0.580763,4.344195,0.702585,0.000000,0.088375
22082,0.000000,1.256365,1.256365,0.260601,0.825865,0.056734,0.215968,0.440391,1.000000,2.418076,2.418076,0.408867,1.043236,0.457057,0.000000,0.100513
22146,0.000000,5.464998,5.464998,4.240345,0.516716,0.193541,0.990457,0.260791,1.000000,8.836714,8.836714,0.263610,7.991629,0.244483,0.000000,0.050049
22250,0.000000,140.061768,140.061768,89.410652,32.281891,6.087713,37.457150,11.397763,1.000000,10.215541,10.215541,0.187681,9.665374,0.140917,0.000000,0.019253
22350,0.000000,142.611267,142.611267,88.088287,36.596573,6.128786,37.592010,16.106228,1.000000,4.833371,4.833371,0.176997,4.346516,0.115599,0.000000,0.017892
22482,0.000000,5.191120,5.191120,1.200095,3.674425,0.077225,0.645564,0.000000,1.000000,9.798709,9.798709,0.136163,9.448750,0.080109,0.000000,0.014868
22582,0.000000,2.811922,2.811922,0.337740,1.585807,0.183572,0.090077,0.000000,1.000000,1.480673,1.480673,0.073477,1.089375,0.040809,0.000000,0.016801
22682,0.000000,2.115344,2.115344,0.549730,0.816047,0.124108,0.376700,0.000000,1.000000,1.323213,1.323213,0.145060,0.489111,0.142166,0.000000,0.019230
22782,0.000000,6.657288,6.657288,5.337064,0.622117,0.369496,1.685215,0.000000,1.000000,5.988325,5.988325,0.139134,5.383659,0.141780,0.000000,0.023484
22882,0.000000,3.023619,3.023619,1.783280,0.408843,0.364195,0.044514,0.000000,1.000000,3.775105,3.775105,0.147507,2.384644,0.181607,0.000000,0.029719
22978,0.000000,2.822458,2.822458,1.800323,0.292029,0.282736,0.478058,0.000000,1.000000,3.191737,3.191737,0.183060,1.279406,0.289826,0.000000,0.006125
23046,0.000000,1.742909,1.742909,1.165333,0.221879,0.140268,0.471442,0.000000,1.000000,26.961689,26.961689,0.223888,25.411369,0.360683,0.000000,10.469690
23146,0.000000,3.083794,3.083794,0.931944,0.554387,0.512277,0.487849,0.000000,1.000000,18.489655,18.489655,0.450005,15.522713,0.585492,0.000000,4.503774
23250,0.000000,5.801707,5.801707,0.715786,4.297331,0.294912,0.375085,0.000000,1.000000,20.033796,20.033796,0.405251,17.598564,0.719177,0.000000,6.306725
23350,0.000000,87.486916,87.486916,58.489838,20.991228,2.080852,24.934153,8.233413,1.000000,5.475611,5.475611,0.220701,4.223200,0.355874,0.000000,1.072471
23450,0.000000,17.228912,17.228912,0.313180,8.688129,2.095709,0.000000,5.419593,1.000000,2.511612,2.511612,0.152442,1.714566,0.210587,0.000000,0.396847
23582,0.000000,97.947853,97.947853,58.787926,25.795086,2.168828,25.376022,11.642076,1.000000,1.461245,1.461245,0.142639,0.861832,0.145869,0.000000,0.228187
23678,0.000000,20.379639,20.379639,0.486455,15.212902,0.595919,0.261752,7.954600,1.000000,1.536982,1.536982,0.120789,1.197323,0.061233,0.000000,0.432048
23778,0.000000,7.496686,7.496686,1.790442,2.971498,0.684918,1.068241,0.976491,1.000000,1.645973,1.645973,0.169234,1.309465,0.039222,0.000000,0.294161
23842,0.000000,17.337406,17.337406,1.791605,13.471129,0.699364,0.997160,8.045806,1.000000,0.901464,0.901464,0.170617,0.389869,0.065526,0.000000,0.198953
23942,0.000000,8.577663,8.577663,0.782599,4.522577,1.323826,0.107872,2.059227,1.000000,31.597887,31.597887,0.244631,29.106274,0.508918,0.000000,10.484713
24050,0.000000,13.009817,13.009817,4.583116,3.533714,2.058993,0.233073,0.841309,1.000000,23.296284,23.296284,2.448530,16.118441,1.533422,0.000000,6.642043
24178,0.000000,17.613932,17.613932,3.005121,10.377717,1.873127,0.270923,0.000000,1.000000,30.412607,30.412607,4.379725,20.045012,1.517549,0.000000,3.542913
24278,0.000000,6.708819,6.708819,1.945270,2.530451,0.875924,0.100304,0.000000,1.000000,14.592594,14.592594,6.220693,2.687959,1.046264,0.000000,0.740666
24378,0.000000,6.196719,6.196719,2.029016,2.238768,0.607246,0.588266,0.000000,1.000000,8.050169,8.050169,3.904896,1.534710,0.677405,0.000000,0.044111
24482,0.000000,4.625525,4.625525,1.501496,0.474847,0.559336,0.502355,0.000000,1.000000,13.212239,13.212239,1.683861,8.256083,0.385245,0.000000,0.353966
24546,0.000000,2.144323,2.144323,0.768661,0.215206,0.371399,0.196553,0.000000,1.000000,7.648465,7.648465,1.204455,5.932758,0.213555,0.000000,0.270021
24646,0.000000,1.646334,1.646334,0.680049,0.119696,0.204099,0.346325,0.000000,1.000000,37.448750,37.448750,0.847077,26.206964,0.148621,0.000000,0.289449
24742,0.000000,1.292172,1.292172,0.465633,0.074839,0.152786,0.224407,0.000000,1.000000,19.555559,19.555559,0.759698,15.112434,0.231719,0.000000,0.264089
24850,0.000000,4.128149,4.128149,0.318042,1.542402,0.162953,0.116473,0.000000,1.000000,16.939665,16.939665,0.923580,15.370199,0.222874,0.000000,0.241720
24974,0.000000,4.013384,4.013384,0.547958,1.544284,0.287737,0.428687,0.000000,1.000000,6.606156,6.606156,1.142715,2.769171,0.168356,0.000000,0.150325
25050,0.000000,191.778442,191.778442,117.945633,46.343426,4.580318,49.059685,19.135738,1.000000,5.182118,5.182118,1.718182,2.290094,0.287393,0.000000,0.072383
25178,0.000000,189.118759,189.118759,118.623398,44.032696,4.408375,49.865803,16.374701,1.000000,20.096979,20.096979,1.711075,14.774064,0.243305,0.000000,0.072856
25246,0.000000,3.337295,3.337295,0.332955,1.754082,0.262427,0.123606,0.000000,1.000000,16.680319,16.680319,2.273003,8.944266,0.200380,0.000000,0.025840
25342,0.000000,7.595513,7.595513,4.931390,0.565707,0.239347,0.910560,0.000000,1.000000,5.654595,5.654595,2.050368,1.760300,0.101924,0.000000,0.028828
25442,0.000000,3.591105,3.591105,2.187826,0.628732,0.163796,0.290626,0.000000,1.000000,4.090815,4.090815,1.129514,1.273394,0.270897,0.000000,0.020913
25550,0.000000,3.275198,3.275198,1.984079,0.219050,0.129839,0.056853,0.000000,1.000000,3.203628,3.203628,0.684768,0.905590,0.492770,0.000000,0.021191
25678,0.000000,4.591381,4.591381,2.233446,1.629971,0.087514,1.626122,0.000000,1.000000,6.268009,6.268009,0.564956,4.617567,0.513579,0.000000,0.027302
25778,0.000000,1.045373,1.045373,0.540244,0.127700,0.052088,0.251836,0.000000,1.000000,3.442999,3.442999,0.452452,1.937924,0.409360,0.000000,0.012913
25874,0.000000,8.614325,8.614325,8.213697,0.208956,0.033781,1.911892,0.000000,1.000000,4.366170,4.366170,0.367692,2.786072,0.440132,0.000000,0.006903
25974,0.000000,1.190505,1.190505,0.793783,0.243688,0.024517,0.207925,0.000000,1.000000,5.346982,5.346982,0.284228,2.998232,0.738406,0.000000,0.005423
26078,0.000000,2.921587,2.921587,2.117621,0.527443,0.017047,0.508527,0.000000,1.000000,5.983370,5.983370,0.277395,5.089930,0.211259,0.000000,0.008164
26142,0.000000,3.227063,3.227063,1.148975,1.694025,0.012449,0.586788,0.000000,1.000000,3.990852,3.990852,0.452037,2.814254,0.226613,0.000000,0.007447
26250,0.000000,4.570438,4.570438,2.811094,1.342400,0.029593,0.959474,0.000000,1.000000,10.398085,10.398085,0.861787,8.713767,0.137835,0.000000,0.041781
26374,0.000000,6.441163,6.441163,5.914250,0.374134,0.017866,2.319141,0.000000,1.000000,16.222031,16.222031,0.818769,14.561543,0.262271,0.000000,10.019977
26474,0.000000,3.750610,3.750610,2.910834,0.208740,0.006955,0.356832,0.000000,1.000000,12.081510,12.081510,0.496628,10.457083,0.660090,0.000000,7.451017
26574,0.000000,3.141908,3.141908,2.602312,0.160376,0.005536,1.248754,0.000000,1.000000,6.668308,6.668308,0.455893,4.822903,0.717764,0.000000,2.797706
26674,0.000000,3.756234,3.756234,3.087932,0.464005,0.008681,1.072624,0.000000,1.000000,3.559493,3.559493,0.746168,1.449158,0.729838,0.000000,1.021556
26774,0.000000,1.780740,1.780740,1.173160,0.346827,0.008910,0.738411,0.000000,1.000000,11.669505,11.669505,3.484225,6.715485,0.785230,0.000000,4.015093
26842,0.000000,1.902040,1.902040,0.702864,0.643882,0.011419,0.371055,0.000000,1.000000,5.779428,5.779428,1.811924,2.659700,0.630901,0.000000,1.625310
26950,0.000000,3.136636,3.136636,0.753118,1.840981,0.035012,0.237394,0.680011,1.000000,3.370139,3.370139,0.768748,1.400672,0.576126,0.000000,0.864454
27150,0.000000,5.924551,5.924551,1.777774,2.141609,0.239487,1.063720,0.705426,1.000000,10.348252,10.348252,2.199827,7.029637,0.469279,0.000000,0.938371
27278,0.000000,0.891662,0.891662,0.406961,0.195113,0.069387,0.156907,0.000000,1.000000,2.217811,2.217811,0.499740,1.300694,0.128974,0.000000,0.186353
27374,0.000000,0.770550,0.770550,0.165679,0.079643,0.010790,0.064240,0.000000,1.000000,7.440358,7.440358,2.269535,4.905112,0.064055,0.000000,0.087977
27470,0.000000,0.990917,0.990917,0.371862,0.053698,0.005231,0.296763,0.000000,1.000000,4.634553,4.634553,0.486635,3.917797,0.049322,0.000000,0.062700
27750,0.000000,143.584213,143.584213,88.295074,31.057762,5.837446,36.964928,12.355653,1.000000,11.095507,11.095507,4.844531,4.825341,0.190595,0.000000,2.942583
27874,0.000000,144.028793,144.028793,88.997917,32.132702,5.799842,37.195763,12.744573,1.000000,8.452927,8.452927,3.876083,4.078377,0.153636,0.000000,2.340060
27974,0.000000,0.872677,0.872677,0.388575,0.178504,0.091670,0.075939,0.072570,1.000000,4.320397,4.320397,2.853159,1.105891,0.115947,0.000000,0.544592
28110,0.000000,1.034614,1.034614,0.747316,0.138491,0.097722,0.333520,0.057622,1.000000,57.272804,57.272804,9.192892,47.735233,0.139386,0.000000,25.005848
28206,0.000000,1.160433,1.160433,0.507483,0.337053,0.099552,0.240500,0.197336,1.000000,36.327724,36.327724,2.195301,33.774723,0.157612,0.000000,21.305262
28300,0.000000,1.549272,1.549272,0.387512,0.767590,0.138093,0.205324,0.407853,1.000000,31.463051,31.463051,11.378523,19.429207,0.300701,0.000000,7.158955
28442,0.000000,1.716437,1.716437,0.315367,0.707296,0.117012,0.207578,0.377732,1.000000,54.275665,54.275665,5.345348,47.931969,0.305837,0.000000,25.939665
28542,0.000000,12.350174,12.350174,5.277542,6.794612,0.110064,1.507316,1.441326,1.000000,15.861122,15.861122,5.190247,10.256205,0.199240,0.000000,3.962234
28650,0.000000,3.723063,3.723063,1.952050,1.384876,0.218342,0.337360,0.000000,1.000000,51.067146,51.067146,13.205579,37.203297,0.177194,0.000000,18.581949
28774,0.000000,3.343750,3.343750,1.844294,0.974976,0.201666,0.636343,0.000000,1.000000,30.669750,30.669750,6.009751,24.009022,0.111462,0.000000,12.364032
28874,0.000000,1.668688,1.668688,0.714112,0.542737,0.129519,0.244643,0.000000,1.000000,10.806225,10.806225,6.485372,4.153209,0.053474,0.000000,0.822847
28950,0.000000,129.138123,129.138123,89.538452,17.392036,5.667164,37.161823,0.000000,1.000000,57.202797,57.202797,13.714876,43.317867,0.035408,0.000000,23.841803
29070,0.000000,125.803856,125.803856,86.372528,17.592342,5.557947,34.397369,0.000000,1.000000,22.603395,22.603395,4.297153,18.165190,0.027552,0.000000,5.978622
29138,0.000000,6.028679,6.028679,5.198520,0.676490,0.067604,2.093398,0.000000,1.000000,40.169113,40.169113,1.833982,38.136925,0.045569,0.000000,22.677135
29238,0.000000,3.446573,3.446573,2.805650,0.527467,0.054537,1.682087,0.000000,1.000000,26.238018,26.238018,1.212016,24.688194,0.084045,0.000000,6.454911
29338,0.000000,2.026586,2.026586,1.706485,0.190929,0.061170,0.775640,0.000000,1.000000,20.986263,20.986263,3.925611,16.566322,0.118564,0.000000,8.167558
29450,0.000000,1.619313,1.619313,1.233869,0.136939,0.081793,0.934026,0.000000,1.000000,20.393570,20.393570,4.540951,14.995621,0.222402,0.000000,7.663491
29570,0.000000,1.611588,1.611588,0.832096,0.215744,0.106396,0.217787,0.000000,1.000000,48.123802,48.123802,2.604891,44.320900,0.242338,0.000000,23.477150
29670,0.000000,3.516564,3.516564,1.964161,0.956966,0.231288,1.536091,0.000000,1.000000,48.557243,48.557243,9.107625,38.893883,0.164203,0.000000,23.157354
29774,0.000000,13.010255,13.010255,8.891705,1.713508,1.043636,1.489984,0.000000,1.000000,22.470070,22.470070,5.841067,16.099548,0.135691,0.000000,5.895474
29870,0.000000,5.513632,5.513632,1.489843,1.108949,1.632113,0.231187,0.000000,1.000000,8.790399,8.790399,2.760954,5.648417,0.125621,0.000000,2.394290
29938,0.000000,8.125546,8.125546,3.330805,0.437249,1.702398,0.504505,0.000000,1.000000,5.804980,5.804980,1.396620,4.143762,0.107851,0.000000,1.698248
30050,0.000000,12.345355,12.345355,3.908678,1.225001,2.258916,0.411934,0.000000,1.000000,7.476359,7.476359,2.496778,4.114758,0.091855,0.000000,1.882330
30170,0.000000,31.892918,31.892918,5.350908,18.428083,2.911876,1.625331,10.053997,1.000000,12.937914,12.937914,0.928829,11.778294,0.059216,0.000000,5.117476
30250,0.000000,147.629791,147.629791,88.240891,38.603989,5.891553,36.965366,12.827389,1.000000,15.236069,15.236069,11.790474,3.304700,0.022957,0.000000,1.815727
30350,0.000000,55.764820,55.764820,31.105602,15.139646,2.504049,12.401982,8.132614,1.000000,31.595463,31.595463,13.880790,17.576559,0.020779,0.000000,10.932253
30470,0.000000,116.381508,116.381508,62.278503,33.318863,6.180899,24.409687,17.062134,1.000000,34.774807,34.774807,5.970113,28.313896,0.022866,0.000000,10.034294
30570,0.000000,39.941296,39.941296,7.986966,19.394535,3.489938,1.372809,6.189401,1.000000,16.920418,16.920418,1.367646,15.388004,0.029431,0.000000,6.630246
30650,0.000000,142.490173,142.490173,89.944496,23.760235,8.116306,36.654030,5.802403,1.000000,17.641277,17.641277,9.957615,7.559708,0.041156,0.000000,1.682802
30738,0.000000,126.028450,126.028450,62.316704,27.157204,10.396934,0.000000,8.125920,1.000000,15.516188,15.516188,10.683661,4.664072,0.075945,0.000000,1.154640
30850,0.000000,30.342480,30.342480,11.735413,9.878121,2.940047,5.690392,0.000000,1.000000,35.533775,35.533775,5.920417,29.230196,0.131392,0.000000,16.027246
